customer_id,customer_name,account_type,transaction_amount,transaction_type,city
444,Joseph Nelson,Savings,31551.607500000002,Credit,Angelicachester
445,Daniel Johnson,Savings,150.95850000000002,Debit,West Kim
446,Darrell Stewart,Savings,48836.476500000004,Credit,Washingtonfort
447,Cole Clark,Current,38132.43,Debit,Gwendolynstad
448,Michael Lewis,Savings,15000.657000000001,Credit,Meyerview
449,Jennifer Jones,Savings,41329.5645,Debit,New Aaron
450,Dwayne Harris,Current,26433.6555,Debit,Port Donaldburgh
451,Mrs. Michelle Anderson MD,Current,37719.5175,Debit,Port Derrickbury
452,Thomas Kent,Current,19959.681,Debit,Lake Alexandrashire
453,Shelby Warren,Savings,23358.037500000002,Debit,New Michaelview
454,Jennifer Thomas,Current,22052.142000000003,Debit,Mcbrideland
455,Laura Galloway,Current,9537.99,Debit,Rachelfort
456,Wayne Rice,Current,34532.967000000004,Debit,South Danaton
457,Marcus Carlson,Current,37653.483,Debit,New Stephaniehaven
458,Mr. Jerry Robles DDS,Current,13762.801500000001,Debit,North Jeffreyside
459,Megan Freeman,Savings,28951.44,Credit,Crosbyburgh
460,Tyler Watson DDS,Savings,17706.2445,Credit,Penningtonberg
461,Kayla Powers,Current,17494.228499999997,Credit,Steelestad
462,Pam Miranda,Savings,33918.5595,Credit,Clarkfurt
463,Mary Rodriguez,Current,14801.346000000001,Debit,Maciasview
464,Alexander Hernandez,Current,23175.715500000002,Credit,South Karenport
465,Stephen Wilson,Current,23659.555500000002,Credit,Josephstad
466,Kristina Logan,Savings,49428.38250000001,Credit,Andreachester
467,Alicia Villarreal,Savings,33341.952000000005,Debit,Robertsburgh
468,Bethany Wilson,Savings,39107.376000000004,Credit,South Scott
469,Molly Rasmussen,Savings,30915.9585,Credit,Port Tylerburgh
470,Thomas Farmer,Current,46942.119,Credit,Amyshire
471,Sarah Payne,Savings,44882.82750000001,Debit,Wrightshire
472,Shane Stafford,Current,8091.079500000001,Debit,West Tylerside
473,Jaime Perez,Savings,27702.906000000003,Debit,Jordanbury
474,Katie Rivera,Savings,2351.3804999999998,Debit,New Jim
475,Brent Adams,Savings,50747.067,Debit,Michaelport
476,Francisco Everett,Savings,13688.535000000002,Debit,Frederickstad
477,Timothy Johnson,Current,35830.3785,Debit,Peterbury
478,John Thompson,Current,25917.906000000003,Debit,East Rachelstad
479,Frank Miller,Savings,46243.26,Debit,Port Jasonmouth
480,Gloria Burnett,Current,22188.747,Credit,Martinezton
481,Patricia Saunders,Current,32284.6755,Debit,New Williamhaven
482,Carlos Anderson,Savings,50443.207500000004,Debit,East Julieton
483,Samantha Bradford,Savings,22146.9675,Credit,Danielbury
484,Jeffrey Ryan,Savings,29386.0455,Debit,Rodriguezview
485,Richard Garcia,Savings,41888.8365,Debit,Kristinburgh
486,Anthony Acosta,Savings,47340.226500000004,Debit,Taylorside
487,Nicole Murphy,Savings,6491.037,Debit,West Matthew
488,Scott Mccormick,Current,43030.3335,Debit,Angelaton
489,Jennifer Fitzgerald,Current,15905.211000000001,Debit,Rodriguezport
490,Johnathan Norton,Current,4869.774,Credit,Josephburgh
491,Thomas Porter MD,Current,46012.3335,Debit,East Sandra
492,Sharon Ramirez,Savings,40732.0725,Credit,Mikaylatown
493,Kyle Green,Savings,49417.578,Credit,Josephville
494,Danielle Carney,Savings,17362.022999999997,Debit,New Michaelaside
495,Antonio Phillips,Current,10694.124,Debit,Taraside
496,Alexandra Carson,Savings,43469.3595,Debit,Lake Adriana
497,Jennifer Williams,Current,36849.8235,Credit,Lake Leonardstad
498,Megan Henderson,Savings,7828.233,Credit,Port Jose
499,Edward Dougherty,Savings,3862.677,Credit,Johnsonport
500,Karen Conner,Savings,441.0945,Credit,Port Derrick
501,Lisa Brandt,Savings,42355.445999999996,Credit,Nelsonton
502,Melissa Holt,Current,14917.455000000002,Debit,Port Josephborough
503,Zoe Harmon,Savings,15476.2335,Credit,West Darrylside
504,Kimberly Austin,Savings,12373.9455,Credit,North John
505,Cheryl French,Current,8419.824,Credit,Lake Jennaton
506,Lisa Kidd,Savings,13032.5895,Credit,East Mackenziefort
507,Dana Warren,Current,47253.31800000001,Debit,Howellburgh
508,Kayla Figueroa,Savings,41410.824,Credit,Dunnville
509,Lisa Smith,Current,10916.1465,Credit,Bryanshire
510,David Ruiz,Current,26919.186,Debit,Markmouth
511,Jason Quinn,Current,25263.451500000003,Credit,Lake Johnmouth
512,Linda Deleon,Savings,22986.432,Debit,New Kaylabury
513,Reginald Gordon,Current,20194.3245,Credit,South John
514,Dr. Aaron Rivera,Savings,46059.268500000006,Debit,Sergioport
515,Kimberly Smith,Current,26829.831000000002,Debit,New Brent
516,Bernard Carter,Current,15916.131,Debit,Ramirezview
517,Sean Torres,Savings,16590.9975,Credit,Simpsonstad
518,Zachary Wolf,Current,19898.046000000002,Debit,West Amberland
519,Phyllis Price,Savings,33373.305,Debit,North Justin
520,Robert Johnson,Savings,9534.5775,Credit,Lake Thomasside
521,Elizabeth Garcia,Savings,34448.4735,Credit,Harveymouth
522,Mary Lopez,Savings,24755.8185,Debit,Port Stacybury
523,Mr. Jeffery Collins,Savings,15837.9375,Debit,Lawrencechester
524,Matthew Rivera,Current,32089.974000000002,Debit,Port Andres
525,Deanna Murray,Savings,34947.1395,Debit,Charlesberg
526,Christopher Keith,Savings,28660.002000000004,Credit,Silvafurt
527,Gary Sanchez,Savings,47038.404,Credit,Christopherstad
528,Megan Johnston,Current,49498.459500000004,Debit,Port Erikborough
529,Cesar Reed,Savings,10643.052,Debit,Jamesstad
530,Marcus Ruiz,Savings,31759.7175,Credit,New Jimmyburgh
531,Andrew Gibson,Savings,12461.347500000002,Credit,South Deniseside
532,Stephanie Young,Current,32936.799,Credit,North Kari
533,Mr. James Cook Jr.,Current,41741.7105,Debit,Fowlerport
534,Cindy Powell,Current,8287.3665,Debit,Anneton
535,James Austin,Current,4012.7955,Debit,Williamtown
536,Ryan Kelly,Current,38631.621,Debit,East Allen
537,Joshua Kim,Current,43866.8265,Credit,Phillipsmouth
538,Shawn Padilla,Current,15979.761,Credit,Jamesview
539,Victor Powers,Current,52021.44150000001,Debit,Bennettshire
540,Linda Johnson,Current,11591.874,Debit,Rodriguezport
541,Brandon Zavala,Current,49405.2825,Credit,South Juanland
542,Daniel Baker,Savings,32624.182500000003,Credit,East Gregoryborough
543,Daniel Vazquez,Savings,42340.6095,Credit,New Courtneyhaven
544,Daniel Villarreal,Current,42278.439,Credit,West Sarahville
545,James Wade,Savings,7119.42,Debit,Terryfurt
546,Debra Martinez,Savings,14515.8825,Credit,New Jillianton
547,David Rivera,Savings,46666.725,Credit,Campbellport
548,David Steele,Savings,17334.009000000002,Debit,Amandahaven
549,Jose Wilson,Savings,44506.833,Debit,East Jordan
550,Theresa Smith,Savings,28674.5025,Credit,Rileytown
551,Preston Young,Current,7011.8685000000005,Debit,Amyberg
552,David Cunningham,Current,25518.412500000002,Credit,Weissberg
553,Kathleen Taylor,Savings,13158.117000000002,Debit,Michaelview
554,Kim Sellers,Current,12192.736499999999,Debit,East Samuelhaven
555,David Kelley,Savings,22673.9205,Credit,Trevorview
556,Heather Carr,Savings,36598.464,Debit,Lindsayfurt
557,Eugene Miller,Savings,7239.4035,Credit,Fisherland
558,Mark Richardson,Current,41734.2765,Credit,Sanchezside
559,Yvette Wilson,Current,19477.920000000002,Debit,Rogerfurt
560,Shannon Hall,Savings,3605.4375,Credit,Laneton
561,Jose Hernandez,Savings,7347.06,Debit,West April
562,Haley Davis,Savings,49180.1835,Debit,East Robertmouth
563,Lance Jones,Current,40937.7465,Credit,Gregorymouth
564,Robert Sampson,Current,25268.376,Debit,North Dana
565,Kimberly Perez,Current,17500.5495,Debit,Floresberg
566,Thomas Grimes,Current,3037.5975,Debit,Tracyville
567,Richard Chapman,Savings,34840.3755,Debit,Lake Rebekah
568,Theresa Duarte,Savings,6876.8279999999995,Debit,Leslieborough
569,Erin Rivera,Current,10447.983,Debit,Rebeccatown
570,Tyler Stephenson,Savings,41286.7875,Credit,Davidborough
571,David Oliver,Savings,38058.153000000006,Debit,Port Kelly
572,Tamara Baldwin,Current,41853.189,Credit,Chadton
573,Nicole Alvarez,Current,44239.125,Credit,Lake Donna
574,Joshua Smith,Savings,49579.2675,Credit,Port Joshua
575,Elizabeth Mcguire,Current,2644.551,Credit,Adamfort
576,Luis Cardenas,Current,4868.9445000000005,Debit,East Jason
577,Brandon Parrish Jr.,Current,44443.8435,Debit,Thomashaven
578,Samantha Ortega,Current,22264.483500000002,Debit,Fosterbury
579,Matthew Clark,Savings,21011.4975,Debit,South Susanburgh
580,Jared Martinez,Savings,26664.183,Debit,Lake Kathychester
581,Brandon Carroll,Savings,22026.522,Credit,East Melissaland
582,Stephanie Hoover,Savings,51470.538,Credit,Stewartton
583,David Jackson,Current,4305.9135,Debit,Bethside
584,James Grant,Current,50141.07000000001,Debit,New Jasonburgh
585,Amanda Martinez,Current,15805.0095,Credit,Port Sheena
586,George Smith,Current,15927.009,Credit,West James
587,Robert Henry,Current,7392.409500000001,Debit,Lake Sarahhaven
588,Gregory Stephenson,Current,43504.545000000006,Credit,North Gary
589,Mr. Robert Kim,Savings,5942.212500000001,Debit,South Anthony
590,Jennifer Archer,Current,4653.495,Credit,Nicholsville
591,Krista Allen,Savings,35591.199,Credit,Hollychester
592,Dawn Roach,Savings,40600.9485,Credit,Julieport
593,Beverly Long,Current,26812.506,Debit,Lake Gwendolynhaven
594,Virginia Castillo,Current,24398.472,Debit,Garciaport
595,Terry Smith,Current,25497.423,Credit,Lake Josephshire
596,George Cross,Current,9031.5015,Credit,Jessemouth
597,Angela Bradley,Savings,47314.638,Credit,Melissaside
598,Jessica Mcintosh,Current,21325.436999999998,Credit,Vancehaven
599,Connie Bowman,Current,16553.3235,Debit,Cochranport
600,Phillip Humphrey,Savings,27722.6775,Debit,Katherineton
601,Bruce Norman,Savings,42709.233,Credit,Seanfurt
602,Beverly Massey,Current,42226.149,Debit,Oconnorport
603,Zachary Jarvis DVM,Current,4445.4795,Credit,North John
604,Joshua Davidson,Savings,38682.493500000004,Debit,West Catherine
605,Mrs. Ashley Hawkins MD,Savings,7805.8155,Credit,Matthewton
606,Shelly Wilson,Current,45554.25,Debit,East Mikayla
607,Kathleen Cruz,Savings,6652.3904999999995,Debit,Jefferytown
608,Nicholas Ross,Current,43109.493,Credit,South Jennifer
609,Jesse Ramirez,Current,14014.077000000001,Debit,Mariaport
610,Julie Trujillo,Savings,49208.964,Credit,Port Nicholas
611,Kelly Marsh,Savings,8599.5735,Debit,Dianahaven
612,Kathryn Russell,Savings,17461.0695,Credit,New Nicholasfurt
613,Christopher Morton,Savings,28043.4,Debit,Robertsonhaven
614,April Smith,Savings,39932.445,Debit,Alexandraside
615,Tyler Rodriguez,Savings,1766.037,Debit,Lake Bryanview
616,Ryan Clark,Savings,21186.290999999997,Debit,Marissatown
617,Katherine Carroll,Current,44924.4285,Credit,Jeremyton
618,Laura Campbell MD,Current,35380.21200000001,Credit,Port Rebecca
619,Ian Barr,Current,17966.13,Debit,West Brittany
620,Danielle Cantu,Current,9765.4935,Debit,Port Brian
621,James Lewis,Current,35773.3425,Debit,Rosschester
622,Hannah Diaz,Savings,29412.4635,Credit,South Emilyborough
623,Sarah Lee,Current,11767.959,Debit,Port Rhondamouth
624,Laura Foster,Current,30482.487,Debit,Vegamouth
625,Angela Mcpherson,Current,7694.1165,Debit,South Jeromeburgh
626,Donald Hudson DDS,Current,30708.468,Credit,Lucasside
627,Robert Lowery,Savings,41026.293000000005,Debit,Perkinsland
628,Marcia Levine,Savings,35611.243500000004,Debit,Christopherburgh
629,Craig Williams,Savings,3459.8445,Debit,North Sheliahaven
630,Jermaine Owens,Current,22078.5705,Debit,Davidbury
631,Laura Moon,Savings,4787.3910000000005,Debit,Port Teresa
632,Michelle Schwartz,Savings,48648.642,Credit,North Yolanda
633,Marvin Ross DDS,Savings,23674.350000000002,Debit,Christopherburgh
634,Jennifer Bowen,Savings,9298.737000000001,Debit,Lake Matthew
635,Dylan Harper,Current,43805.412000000004,Debit,Jacksonview
636,Alexander Cruz,Current,48601.077,Credit,North Adamland
637,Christine Taylor,Savings,34658.116500000004,Debit,Timothyfurt
638,Cathy Schneider,Current,3894.66,Credit,Port Patrick
639,Lisa Anderson,Current,27477.8805,Credit,West Adam
640,Amanda Smith,Current,41546.5365,Debit,Kyleburgh
641,Jesse Brown,Savings,24887.268,Debit,New Joseph
642,Amy Martin,Current,41695.090500000006,Credit,Lake Marcusfort
643,Jeremy Sweeney,Current,34977.1485,Debit,Port Thomas
644,Heidi Ford,Savings,20570.403000000002,Credit,Michaelmouth
645,Matthew Solis,Savings,43087.81050000001,Debit,Lake Richardside
646,Donna Taylor,Current,8930.554500000002,Credit,Joshuafurt
647,Michelle Yates,Savings,33139.869,Credit,Smithstad
648,Terry Mason,Current,50212.7955,Debit,Andersonfort
649,Shaun Buckley,Current,6353.3295,Debit,Port Emilyport
650,Andrew Miller,Savings,13656.552,Debit,Sheilachester
651,Elizabeth Richardson,Current,48010.0005,Credit,Andersonstad
652,Angel Galvan,Savings,32212.393500000002,Credit,Victoriahaven
653,Rachel Sharp,Savings,16669.2855,Debit,Port Catherine
654,Tina Ramirez,Savings,14769.5205,Debit,North Katie
655,Kenneth Harrison,Savings,26176.0275,Credit,South Deanshire
656,Jack Jones,Savings,45000.081000000006,Debit,Saraborough
657,Raymond Vaughn,Savings,24028.536,Debit,Jenniferport
658,Sarah Ochoa,Current,13687.033500000001,Debit,Anthonymouth
659,Michael Johnson,Savings,46812.9375,Debit,Davidton
660,Daniel Adams,Savings,19204.9725,Debit,Lisaburgh
661,Rachel Reilly,Current,2104.1265000000003,Debit,South Paul
662,Robert Shaw,Current,49638.760500000004,Credit,East Jessica
663,Michael Vaughan,Savings,6145.0199999999995,Debit,North Karenburgh
664,Joan Zuniga,Current,23915.986500000003,Debit,New Wendyfurt
665,Melissa Martinez,Current,11708.371500000001,Debit,Snyderhaven
666,Adam Lopez,Savings,4843.6395,Debit,South Barryhaven
667,Frank Rodriguez,Savings,13241.8335,Credit,Port Justin
668,Scott Clay,Savings,17054.3835,Credit,Bernardland
669,John Watson,Savings,34211.877,Debit,Thomasburgh
670,Jared Rivers,Savings,20084.358,Credit,Crossside
671,Morgan Washington,Current,36623.989499999996,Credit,Griffinchester
672,Jordan Sandoval,Savings,9397.164,Credit,Franklinton
673,David Riley,Current,20416.3155,Debit,Levyshire
674,Erica Caldwell,Savings,4995.1230000000005,Debit,Clarkbury
675,Cathy Gallagher,Current,14214.942000000001,Credit,North Christopher
676,Sheila Brown,Current,19538.168999999998,Debit,Port Dawn
677,Samuel Doyle,Savings,51783.3435,Credit,Jenningsshire
678,Steven Barr,Current,13525.6905,Debit,New Rodney
679,Krista Anderson,Savings,28501.242000000002,Credit,East Kellyton
680,Daniel Cruz,Current,29949.412500000002,Credit,Melissamouth
681,Michael Figueroa,Current,29109.7485,Credit,Sanchezshire
682,Julia Newman,Savings,16673.874,Credit,Hernandezborough
683,Maria Delacruz,Savings,14891.9925,Credit,Johnmouth
684,Sierra Smith,Savings,7101.171000000001,Credit,Port Kenneth
685,David Kelley,Savings,24956.589,Credit,South Colleen
686,Stephen Rivera,Current,12074.4015,Debit,Benitezside
687,Michael Petty,Savings,20559.4095,Credit,South Peterberg
688,Jessica Cross,Savings,6949.635,Debit,Kellyville
689,Kathleen Smith,Savings,14186.581500000002,Credit,Brandonfort
690,Heather Hurst,Savings,31914.897,Debit,Boydshire
691,David Stone,Current,41091.162000000004,Debit,Matthewbury
692,Robert Munoz,Savings,20598.186,Debit,North Justin
693,Madeline Washington,Current,2325.5820000000003,Credit,Ashleyville
694,James Reyes,Savings,22742.6955,Debit,New Stacytown
695,Alexis Stokes,Savings,6263.439,Debit,Lake Anthonyhaven
696,Lori Barnes,Savings,12939.853500000001,Debit,Dominiquemouth
697,Jacqueline Buckley MD,Current,6179.134500000001,Credit,Hooverland
698,Chloe Price,Savings,18755.6775,Debit,West Christopher
699,Dennis Velazquez,Current,11722.7145,Debit,Port Stevenchester
700,Ronald Gross,Savings,28466.928000000004,Credit,Houseville
701,Paula Perez,Savings,28897.6695,Credit,Gouldfurt
702,Erin Reese,Current,11181.9015,Debit,Terrellmouth
703,Kristy Washington,Savings,19800.417,Credit,Walkermouth
704,Ryan Garcia,Current,47620.135500000004,Debit,North Jamesborough
705,Daisy Ochoa,Savings,39200.89950000001,Credit,Griffinshire
706,Jessica Cooper,Savings,36220.295999999995,Debit,East James
707,Paul Carter,Savings,48866.5065,Debit,Mariafurt
708,Steven Obrien,Current,51821.7525,Debit,Amyville
709,Kevin James,Savings,20271.394500000002,Credit,Woodton
710,Travis Sanchez,Current,21250.215,Debit,Jennifertown
711,Victoria Johnson,Current,26012.910000000003,Debit,South Deborahland
712,Juan Brooks,Savings,13037.9025,Credit,Andersonhaven
713,Jeffrey Scott,Savings,25620.682500000003,Debit,Nguyenland
714,Thomas Mitchell,Current,21189.178499999998,Credit,Lake Eric
715,Susan Kelly,Savings,7305.984,Credit,Christophermouth
716,Howard Edwards,Current,51593.7345,Debit,North Kelly
717,Daniel Sherman,Savings,28061.901,Credit,Patrickville
718,Robin Marshall,Current,40441.222499999996,Debit,Jamesmouth
719,Melissa Yu,Current,4111.936500000001,Credit,Morganmouth
720,James Jimenez,Current,31606.869,Credit,Tuckershire
721,Kayla Rush,Savings,30892.732500000002,Credit,East Alexamouth
722,Charles Parker,Current,31744.240500000004,Debit,East Jimfurt
723,Dr. Adriana Smith,Savings,14142.45,Credit,East Brent
724,Mitchell Moore,Savings,40403.338500000005,Credit,Carrshire
725,Gregory Mendoza,Current,15967.476000000002,Credit,West Thomas
726,David Cook,Savings,24095.022,Credit,South Taylortown
727,Andrew Taylor,Savings,9433.998000000001,Debit,South Tinaton
728,Erin Smith,Current,7167.258000000001,Debit,Jeffreyborough
729,Mary Lewis,Savings,28220.052000000003,Debit,North Amybury
730,April Ross,Current,11429.176500000001,Credit,North Scott
731,Randall Sanders,Savings,27975.276,Debit,Jasonborough
732,Christopher Smith,Savings,45107.916,Credit,North Sarahmouth
733,Timothy Watson,Savings,5513.634,Debit,Smithberg
734,Rebecca Hess,Savings,48361.11,Credit,Port Joseph
735,Brent Chen,Current,13904.8665,Debit,Josephtown
736,Daniel Bowman,Current,5507.7645,Debit,North Anthonyville
737,Taylor Clark,Current,28179.69,Credit,Antoniotown
738,Robin Anderson,Savings,48628.503000000004,Debit,Williammouth
739,Sandra Houston,Current,51751.5915,Credit,Chaseside
740,Thomas Smith,Savings,27910.8375,Debit,Hopkinsburgh
741,Jennifer Fitzgerald,Savings,39178.23,Debit,North Steven
742,Erika Terry,Current,21414.036,Credit,Danielleview
743,Jenny Benson,Current,11083.1805,Credit,New Donna
744,Krystal Smith,Current,12103.728000000001,Debit,New Joshualand
745,Tiffany Robinson,Savings,38844.33,Credit,West Andrewview
746,Brenda White,Current,18882.1395,Credit,Morrisport
747,Alexander Rowe,Savings,22696.3905,Credit,East Alexisbury
748,Mercedes Mitchell,Savings,32322.7065,Debit,South Patricia
749,David Harris,Current,38059.308,Credit,West Jeannehaven
750,Christopher Mcguire,Current,22657.6455,Credit,South Kelly
751,Rachael Galvan,Savings,47945.7825,Credit,Henrystad
752,Mark Berry,Current,16494.1455,Debit,Dustinside
753,Tyler Levy,Savings,18192.6675,Credit,West Elizabeth
754,Maxwell Mcfarland,Savings,24820.540500000003,Debit,Josephstad
755,David Lambert,Savings,26346.054,Debit,North Stephanie
756,Katelyn Chen,Current,40572.052500000005,Credit,West Matthew
757,Kiara Nunez,Savings,26116.167,Credit,Dominiquemouth
758,Melissa Lawson,Savings,858.8055,Credit,Fullermouth
759,Nathan Henderson,Savings,28396.5675,Debit,Alyssaland
760,Elizabeth Howard,Current,8997.9645,Debit,Janetside
761,Grant White,Current,40676.076,Debit,North Brittany
762,Andrea Bates,Savings,48186.956999999995,Credit,Barbaraborough
